CustomerId,Gender,Age,CreditScore,EstimatedSalary,HasCrCard,Exited
15577985,Female,34,574,17993.43,1,0
15571666,Male,30,642,43250.54,0,0
15783691,Female,35,722,125240.8,1,0
15671172,Male,23,623,191415.94,0,0
15731760,Male,25,681,90860.97,0,0
15585599,Female,34,530,141872.52,0,0
15784958,Female,55,797,49418.87,1,1
15734524,Male,51,653,170426.65,1,1
15614103,Male,42,850,51016.02,0,1
15794895,Male,34,581,81175.25,0,0
15772381,Male,38,589,99106.97,1,0
15710553,Male,48,555,79134.78,0,0
15649292,Female,49,748,163550.58,0,1
15792565,Female,46,745,67769.94,1,0
15718245,Male,34,730,126592.01,1,0
15703117,Female,44,565,89602.81,0,0
15758136,Male,37,778,179421.84,0,0
15799932,Male,24,812,156906.15,1,0
15633516,Male,42,526,168486.02,0,0
15622532,Female,47,708,132730.07,0,1
15798960,Male,33,680,39057.67,0,0
15698664,Male,43,567,174606.35,0,0
15703614,Male,48,564,79259.77,1,0
15699195,Female,24,709,168515.61,1,0
15710543,Male,46,629,161125.67,1,1
15695499,Female,45,510,77878.62,0,0
15622321,Female,32,506,80823.02,1,0
15715744,Male,39,605,119348.28,0,0
15788151,Male,32,650,178331.36,1,0
15687153,Male,49,850,119174.88,1,1
15684958,Male,38,489,82662.73,1,0
15706116,Female,30,659,40441.1,1,0
15740557,Female,43,753,109881.71,1,0
15707291,Male,48,477,157937.35,1,0
15583353,Female,45,610,38276.84,1,1
15761024,Female,33,619,65222.48,1,0
15630709,Female,31,619,2181.94,0,0
15639590,Female,30,758,156249.06,1,0
15659399,Male,50,516,45591.23,1,0
15567078,Female,27,789,79458.12,1,0
15696373,Female,44,687,103042.2,0,1
15786617,Male,34,485,70209.83,1,0
15657449,Male,25,446,176743.51,1,0
15672594,Female,60,597,10703.53,0,1
15714240,Male,74,712,151425.82,0,0
15782144,Female,34,522,3894.34,1,0
15665008,Female,26,805,28861.69,1,0
15581733,Female,28,781,177703.15,1,0
15751392,Female,57,689,136649.8,1,1
15785815,Male,31,670,175894.24,1,0
15664214,Male,33,670,76257.46,1,0
15579996,Female,25,524,193668.49,0,0
15675252,Female,39,734,125671.29,1,0
15579617,Female,51,489,174098.28,0,1
15593976,Female,31,578,187866.21,0,1
15716041,Male,39,622,100862.36,0,0
15654489,Female,38,843,10804.04,1,0
15736302,Male,48,687,170893.85,1,0
15805909,Male,28,700,22698.56,0,0
15572762,Female,50,410,89822.48,1,0
15724632,Female,41,537,175262.49,0,0
15670416,Female,43,780,15705.27,0,0
15749528,Male,58,652,170025.43,0,0
15578783,Male,35,620,17242.79,1,0
15580719,Female,23,697,79734.23,1,0
15656293,Male,35,786,92712.97,1,0
15691875,Female,39,850,99689.48,1,0
15596870,Male,54,749,93336.3,1,1
15780770,Male,31,445,175893.53,1,0
15751491,Male,50,443,42840.18,1,1
15706200,Male,41,637,140298.24,1,0
15808674,Female,45,616,144000.59,1,1
15641411,Female,23,756,113408.11,1,0
15764661,Male,33,644,96420.58,1,0
15689492,Male,41,850,125806.3,0,0
15602405,Female,38,703,65720.92,1,0
15610271,Female,42,684,31002.03,1,0
15791780,Female,48,706,158248.71,0,1
15589147,Male,61,580,94677.83,1,0
15756975,Female,35,777,17257.72,1,0
15729582,Male,48,676,101397.86,0,0
15742971,Female,44,708,84870.23,1,0
15568046,Male,24,809,183515.13,1,0
15694890,Male,38,588,75969.19,1,0
15736963,Male,43,623,146379.3,1,0
15646490,Male,42,537,127154.8,0,0
15607314,Male,53,536,2019.78,1,1
15576745,Male,48,769,197885.72,0,0
15669606,Male,33,690,138017.68,1,0
15737832,Male,45,771,170984.97,0,1
15681990,Male,24,497,55859.27,1,0
15758050,Male,37,622,4459.5,1,0
15787848,Male,30,602,102135.92,0,0
15713594,Female,32,543,112771.95,1,0
15588186,Male,45,520,32903.93,1,0
15786739,Male,37,669,162260.93,1,0
15699467,Female,41,631,87959.83,0,0
15680706,Male,48,537,166476.95,1,1
15645717,Male,62,732,25438.87,1,0
15748597,Male,56,844,157230.06,0,1
15773709,Male,35,838,197305.91,0,0
15629787,Male,27,652,44435.76,0,0
15661007,Male,33,660,181051.99,0,0
15686812,Female,44,692,159069.37,0,0
15754113,Female,35,588,155485.24,1,0
15749489,Female,22,533,43852.05,0,0
15574352,Male,43,850,140071.57,1,0
15701281,Male,27,511,49089.36,1,0
15811985,Male,44,530,55893.37,0,0
15713505,Male,31,554,192660.55,0,0
15685653,Female,40,585,137028.51,1,0
15758831,Male,39,754,34430.16,0,0
15618774,Male,54,474,108409.17,1,1
15764448,Male,35,837,145325.32,1,0
15611024,Female,23,567,81425.61,0,0
15738220,Male,38,800,51553.43,1,0
15805764,Male,18,646,52795.15,0,0
15580487,Male,38,627,84270.09,0,0
15675787,Male,26,505,145011.62,1,0
15583580,Female,35,566,66245.44,1,1
15780654,Female,33,619,36446.74,0,0
15695034,Female,44,757,137136.29,1,0
15805671,Male,32,648,117323.31,0,0
15790658,Male,42,621,74157.71,1,0
15578648,Male,49,543,104253.56,1,0
15734987,Female,43,658,2748.72,1,0
15721740,Male,50,633,195937.16,1,0
15641822,Female,19,648,22101.86,0,0
15765650,Male,40,501,126535.92,0,0
15788556,Female,42,683,44692.63,1,1
15576550,Female,38,619,112442.63,1,1
15622230,Female,35,705,66331.01,0,0
15653937,Female,53,638,16657.68,1,1
15743538,Female,31,710,20081.3,1,0
15591740,Female,54,590,93820.49,1,1
15650086,Male,43,725,130795.52,1,0
15718773,Female,32,638,160129.99,1,0
15615140,Male,36,791,189969.91,1,0
15644361,Female,40,702,9712.52,0,1
15774536,Female,32,607,196062.01,0,0
15618661,Male,30,535,125710.53,1,0
15605020,Male,45,651,23054.51,1,1
15762134,Male,59,506,170679.74,1,0
15685279,Female,57,511,181258.76,1,0
15582849,Female,51,757,22835.13,1,1
15655410,Male,49,768,102397.22,1,1
15649129,Male,32,757,115950.96,1,0
15702380,Male,64,663,15876.52,0,0
15759067,Female,37,537,117690.58,1,1
15683027,Male,29,570,173792.77,1,0
15597487,Female,35,850,80992.8,1,0
15763256,Female,64,661,189398.18,1,1
15620111,Male,54,659,56787.8,1,0
15623053,Male,40,454,148309.98,1,0
15595592,Female,59,708,179673.11,1,1
15740072,Female,37,720,138470.21,1,0
15778005,Female,39,785,163798.41,1,1
15583278,Female,36,743,33693.78,1,0
15601263,Female,48,493,48545.1,1,0
15709222,Male,34,557,123427.98,0,0
15713949,Male,40,850,174183.44,1,0
15717706,Female,32,799,17938.0,1,0
15756071,Male,34,756,90059.04,1,0
15696564,Male,38,752,137694.23,1,0
15657637,Female,36,696,65039.9,1,0
15755863,Female,49,630,162858.29,0,0
15719858,Female,38,659,35701.06,1,0
15688876,Male,39,685,18826.06,1,0
15698528,Female,31,599,130086.47,1,1
15770345,Female,31,559,143360.56,0,0
15761506,Male,19,615,159920.92,1,0
15716619,Female,36,580,12099.67,1,0
15788367,Male,44,487,53087.98,1,0
15709451,Female,35,646,142839.82,1,0
15640421,Female,35,811,178.19,1,0
15580068,Male,35,526,105618.14,1,0
15677123,Male,37,767,24734.25,1,0
15619801,Female,33,548,82245.67,0,0
15582246,Female,45,737,177695.67,0,0
15711843,Male,40,613,107961.11,0,1
15680046,Male,36,711,55207.41,1,0
15804131,Female,53,850,182633.63,0,1
15722611,Female,53,752,51587.04,1,0
15729224,Female,37,710,115403.31,1,0
15811588,Female,53,664,186392.99,1,1
15702138,Female,22,510,44374.44,0,0
15749799,Female,34,577,84033.35,1,0
15752885,Male,42,529,82276.62,1,0
15674932,Female,44,757,177528.92,1,0
15743828,Male,41,691,56850.92,1,1
15642022,Male,34,621,47972.65,0,0
15746461,Male,35,709,104982.39,1,0
15809991,Male,19,756,133535.29,1,0
15787322,Female,41,788,25571.37,1,0
15575498,Female,39,705,96075.55,1,0
15691387,Male,29,483,81634.45,1,0
15765457,Male,35,719,165008.97,1,0
15666173,Female,32,793,138191.81,1,0
15627377,Male,41,593,99136.49,1,0
15656683,Male,52,551,63584.55,0,1
15679810,Male,39,690,160532.88,1,0
15606310,Male,71,823,162683.06,0,0
15756871,Male,39,512,134878.19,1,0
15610002,Male,41,802,134626.3,1,0
15567802,Female,34,450,175480.93,1,0
15745452,Male,41,651,174337.68,1,0
15617252,Female,33,697,172524.51,1,0
15753248,Male,28,611,25395.83,0,0
15610755,Female,33,643,184856.89,1,0
15662238,Male,37,822,182624.93,1,0
15799186,Male,38,632,192505.62,0,0
15686941,Female,26,575,112507.63,1,0
15601172,Male,31,672,177295.92,1,0
15723858,Male,39,517,12465.51,0,0
15615896,Male,39,621,36122.96,1,0
15737647,Female,77,775,37836.64,1,0
15582841,Male,29,600,34747.43,0,0
15760090,Male,28,640,131097.9,1,0
15588587,Female,36,752,105280.55,1,0
15683157,Male,26,613,149653.81,0,0
15694209,Female,32,484,139390.99,1,0
15655875,Female,33,511,132436.71,1,0
15805704,Female,32,745,179705.13,0,1
15744789,Female,32,786,15796.66,1,0
15799357,Male,35,727,142754.71,0,0
15726153,Male,31,622,2578.43,1,0
15713346,Male,24,794,88992.05,1,0
15665053,Male,52,636,32936.44,0,1
15592379,Female,42,741,39122.58,1,0
15692599,Male,34,687,191092.62,1,0
15620758,Male,30,660,129149.06,1,0
15637428,Male,35,660,13218.6,1,0
15808389,Female,79,617,160589.18,1,0
15807003,Male,32,762,179657.83,1,0
15702912,Female,35,752,44335.54,1,1
15590623,Male,34,561,29217.37,1,0
15728078,Male,26,609,43651.49,0,0
15708256,Male,28,803,159654.0,1,0
15582335,Female,40,556,17992.94,0,0
15649150,Female,53,531,141501.45,1,1
15691647,Female,35,411,93825.78,1,0
15668270,Female,44,587,41852.24,1,1
15624820,Male,56,683,97629.31,0,1
15736254,Male,29,654,37065.66,1,0
15720814,Female,36,670,38614.69,0,0
15642997,Female,36,655,87816.86,1,0
15693200,Female,36,752,184866.86,1,0
15624596,Female,23,534,160176.47,0,0
15807167,Male,42,635,164357.1,0,0
15660301,Male,70,491,17818.33,1,0
15593094,Male,27,516,142680.64,1,1
15618239,Female,48,530,85081.09,1,0
15574137,Male,35,687,176450.19,1,0
15614740,Female,41,684,121967.88,1,0
15574071,Male,23,706,127187.04,0,0
15671148,Male,33,490,108313.34,0,0
15721921,Male,44,796,57205.55,1,0
15717995,Male,27,849,157891.86,0,0
15632050,Female,41,779,86927.53,1,0
15647111,Female,22,794,107753.07,1,0
15759991,Male,36,748,82158.14,1,0
15790204,Female,22,663,29135.89,1,1
15686780,Female,55,645,17095.49,0,0
15640491,Female,33,464,100447.53,1,0
15783225,Male,54,737,83470.4,1,1
15734438,Female,29,590,121846.81,1,0
15688760,Female,37,522,129107.59,1,0
15768124,Female,34,648,54726.43,1,0
15661330,Male,37,754,116141.72,1,0
15781272,Male,50,669,124872.42,1,1
15573888,Female,43,648,186438.86,0,1
15575858,Male,40,763,134281.11,1,0
15645937,Male,32,790,91044.47,1,0
15702337,Male,37,581,74320.75,1,0
15764537,Male,43,703,9704.66,1,0
15619616,Female,33,571,128600.49,0,0
15585133,Female,27,657,6468.24,0,0
15573971,Male,44,737,57898.58,0,0
15579433,Male,29,793,192120.66,0,0
15777045,Female,44,783,164213.53,1,1
15611580,Male,33,751,117547.76,1,0
15614778,Male,31,579,26149.25,1,0
15771750,Female,36,655,9181.66,1,0
15593280,Male,43,614,166588.76,1,0
15569274,Male,49,678,195053.58,1,1
15654408,Male,41,562,85787.31,1,0
15657468,Female,53,711,102428.51,1,0
15614213,Male,37,620,71175.94,1,0
15589869,Male,49,437,166440.32,0,0
15693205,Female,41,691,148848.76,1,1
15797113,Female,34,552,140286.69,1,0
15676958,Male,34,765,104220.5,1,0
15739592,Female,51,707,70778.63,0,1
15656263,Male,29,764,65868.28,1,0
15636872,Female,32,585,171482.56,0,0
15589435,Male,31,784,143204.41,1,0
15640464,Male,41,605,28427.84,1,0
15723851,Male,40,699,78387.32,1,0
15722122,Female,40,544,161076.92,0,0
15696852,Female,32,803,54277.45,1,1
15634936,Male,41,735,137180.95,1,0
15575935,Male,59,673,21063.71,0,1
15634491,Male,30,652,152210.81,1,0
15628530,Male,42,694,88890.75,0,0
15678720,Female,44,741,190534.76,1,0
15627999,Male,30,590,83090.35,1,0
15571244,Female,33,809,141426.78,0,0
15739931,Male,34,523,51358.66,1,0
15806256,Male,48,540,88703.04,1,1
15787258,Female,29,596,116696.77,1,0
15706463,Female,36,597,7156.09,1,0
15691004,Male,37,407,49161.12,1,1
15792228,Male,60,748,126743.33,1,1
15733447,Female,51,562,65390.46,1,1
15679062,Female,47,734,138835.91,1,0
15594409,Male,45,710,36154.66,1,0
15613816,Female,39,539,59755.14,0,0
15681991,Male,32,542,125302.64,1,0
15796074,Female,36,717,94274.72,1,1
15625941,Female,50,682,102260.16,1,0
15615016,Male,33,515,136028.97,1,0
15748414,Female,33,526,110114.38,1,1
15751203,Male,26,702,100442.22,1,1
15662658,Male,34,651,193597.94,0,0
15574868,Male,36,792,1871.25,0,0
15790282,Male,58,817,42831.11,1,0
15762927,Female,36,674,182156.86,1,0
15803456,Female,40,641,151648.66,0,1
15771857,Male,39,513,146738.83,1,0
15700601,Male,34,561,12148.2,1,0
15569670,Male,30,627,118029.09,1,0
15772341,Male,81,682,50783.88,1,0
15661548,Female,29,683,129891.66,0,0
15787597,Female,31,420,9904.63,1,0
15806913,Female,54,670,63213.31,1,0
15804862,Male,43,505,137565.87,0,0
15792986,Male,24,580,17185.95,1,1
15625632,Male,36,577,143783.46,0,0
15727703,Male,34,773,36823.28,0,0
15606273,Male,37,616,154957.66,0,1
15799652,Female,38,763,31892.82,0,0
15715047,Male,43,640,191084.4,1,1
15784687,Male,36,592,179718.17,0,0
15615322,Male,43,528,159823.16,1,0
15722072,Male,53,630,114110.97,0,0
15646784,Female,31,529,60993.23,1,0
15644692,Female,47,546,66408.01,1,1
15670354,Female,62,753,136398.9,1,0
15716357,Female,39,772,140709.25,1,0
15786717,Male,36,567,8555.73,0,0
15771383,Female,45,628,115022.94,1,0
15649793,Male,20,658,187638.34,0,0
15731543,Male,58,679,3829.13,1,0
15684516,Male,34,629,119357.93,0,0
15677249,Male,42,731,192175.52,1,0
15581525,Male,33,775,128841.31,1,0
15628420,Male,33,660,150422.35,0,0
15600478,Male,39,752,188187.05,1,0
15594502,Male,37,655,1775.52,1,0
15784361,Female,46,543,85086.78,1,0
15767626,Male,42,811,3797.79,1,0
15632521,Male,45,689,150856.38,1,0
15665088,Female,42,531,90537.47,0,0
15652084,Male,40,515,166370.81,1,0
15574761,Female,41,466,178994.13,1,1
15729515,Male,36,782,195681.43,1,0
15682070,Male,64,611,53277.15,1,0
15743817,Male,40,621,172490.78,1,1
15572158,Male,41,604,11819.84,0,0
15584477,Female,35,655,82900.25,1,0
15614893,Male,38,689,82709.8,1,0
15665963,Male,30,681,180593.45,1,0
15612524,Male,41,643,172363.41,1,0
15596962,Female,24,617,91195.12,1,0
15744942,Female,55,638,108987.25,0,1
15573278,Male,39,743,44265.28,1,0
15717056,Female,25,828,116613.26,1,0
15795881,Male,35,776,148527.56,1,0
15758939,Male,35,540,84239.46,0,0
15792250,Female,45,616,62002.04,1,0
15740406,Male,38,628,46044.48,1,1
15768137,Female,23,667,169669.33,0,1
15569120,Male,30,615,156346.84,1,0
15723721,Male,30,543,157711.18,1,0
15777122,Female,31,553,89087.4,1,0
15742681,Male,26,554,8742.36,1,0
15582090,Female,36,684,117038.96,1,0
15711254,Female,35,452,164241.67,1,0
15775067,Male,47,606,137720.56,0,1
15602851,Male,40,629,106.67,1,0
15802857,Female,33,659,1539.21,0,0
15701175,Female,33,493,59659.53,1,0
15783019,Female,62,794,173586.63,1,1
15728912,Female,44,554,126033.9,1,0
15585580,Female,52,796,62808.93,1,1
15583480,Female,36,807,147007.33,0,0
15620341,Male,44,500,196261.64,1,0
15613886,Male,43,722,44560.17,1,1
15792916,Female,40,559,18917.95,1,0
15710408,Female,38,584,4525.4,1,0
15598695,Female,68,834,93112.2,0,0
15649354,Male,35,754,9658.41,1,0
15737556,Male,43,590,182627.25,1,1
15671610,Male,36,740,13177.4,1,0
15625092,Female,57,502,43568.31,1,1
15741032,Male,48,733,117830.57,0,0
15750014,Female,37,755,117396.25,1,0
15784761,Female,46,554,96929.24,0,1
15768359,Male,36,534,36275.94,1,0
15805769,Male,33,656,116706.0,1,0
15719508,Male,49,575,168080.53,1,1
15609011,Male,47,480,25887.89,1,1
15703106,Male,40,575,122488.59,1,0
15626795,Female,40,672,113171.61,1,1
15773731,Female,35,758,100365.51,0,0
15756196,Male,50,682,124151.37,0,0
15687903,Female,29,501,112664.24,1,0
15777599,Male,34,746,183494.87,1,0
15754577,Female,51,556,198810.65,1,1
15584113,Female,53,823,131259.6,0,1
15669589,Female,68,491,116471.14,0,1
15632793,Female,29,638,15336.4,1,0
15711130,Male,45,734,99593.28,1,0
15615254,Male,40,555,170514.21,1,0
15720583,Female,44,745,34265.08,1,1
15780432,Male,37,728,106977.53,0,1
15673223,Male,44,626,164287.86,0,0
15807989,Male,37,681,25292.53,1,0
15761168,Female,38,478,51820.87,1,1
15651272,Male,38,709,81452.29,1,0
15812832,Male,33,562,1354.25,1,0
15680517,Female,34,769,71379.92,1,1
15750569,Female,46,684,154137.33,1,0
15690743,Female,61,536,64308.49,1,1
15627741,Female,29,631,31613.35,1,0
15712121,Male,34,657,27738.01,1,0
15805429,Male,59,699,163570.25,0,0
15814923,Male,38,606,193878.51,1,0
15589230,Female,63,612,147545.65,0,0
15775490,Female,38,660,195906.59,1,0
15749727,Male,50,829,178458.86,0,0
15619238,Male,29,567,156125.72,1,0
15593468,Female,33,850,11159.19,1,0
15718454,Female,44,712,45738.94,0,0
15789498,Male,30,562,140650.19,0,0
15744691,Female,29,755,4733.94,1,0
15708289,Male,25,793,10579.72,0,0
15790412,Male,26,471,179655.87,1,0
15741416,Male,42,707,77502.56,1,0
15598894,Male,38,784,145759.93,0,0
15663294,Male,32,703,56246.72,1,0
15572728,Male,36,704,151335.24,1,0
15706729,Male,38,662,179833.45,0,0
15674433,Female,28,636,191627.85,0,0
15641170,Male,36,640,173016.46,0,0
15806284,Male,31,739,58469.75,1,0
15690958,Male,23,767,28038.28,0,0
15606386,Female,46,753,159576.75,1,1
15682322,Male,37,714,151280.96,0,0
15579915,Male,29,707,139953.94,1,0
15681928,Female,35,577,105407.79,1,0
15734005,Female,42,633,56865.62,1,0
15650432,Male,41,849,198072.16,1,0
15592578,Female,41,614,137791.18,0,0
15671243,Female,47,558,103787.28,1,0
15775709,Female,27,832,30912.89,1,0
15702631,Female,26,567,78651.55,1,0
15602282,Female,45,587,123309.57,1,1
15717879,Female,79,712,174118.93,1,0
15740878,Female,29,655,85736.26,0,0
15794468,Female,42,641,121138.77,0,0
15773277,Male,35,676,84199.78,1,0
15572657,Male,29,472,181224.56,0,0
15800295,Male,34,644,141230.07,0,0
15672397,Male,38,598,158111.71,0,0
15684921,Male,25,792,130639.01,1,0
15720676,Female,37,700,17040.82,1,0
15731829,Male,34,616,25662.27,1,0
15732672,Male,35,743,193360.69,1,0
15692406,Male,37,427,121485.1,1,0
15764405,Male,29,731,162452.65,1,0
15757537,Female,31,610,141137.53,1,0
15793307,Female,41,724,185541.2,0,1
15660679,Female,38,653,118383.18,1,0
15666856,Male,49,774,8214.41,1,0
15687372,Male,49,547,46521.45,1,1
15667289,Male,50,719,10772.13,0,0
15624641,Male,43,740,199290.68,1,1
15734610,Male,42,543,85983.54,1,1
15631882,Male,45,688,129870.93,0,0
15642709,Female,30,474,63158.22,0,0
15811026,Male,43,505,171070.52,1,0
15596303,Female,39,688,53222.15,1,1
15787255,Female,55,650,179834.45,1,1
15617166,Male,37,610,114514.64,1,0
15742442,Female,46,705,139162.15,0,0
15758692,Female,29,669,50249.16,0,0
15568238,Male,20,650,113469.65,1,0
15730353,Male,29,550,147484.13,1,0
15731555,Female,45,595,191448.96,0,1
15582404,Female,26,572,119381.41,1,0
15721462,Female,58,622,33277.31,1,0
15632899,Male,20,662,73107.53,0,0
15808526,Female,58,783,96590.39,1,1
15694349,Male,44,714,6923.11,0,0
15718465,Male,51,671,176403.33,1,1
15682995,Female,32,600,64349.6,1,0
15584776,Female,37,847,116097.26,1,0
15777772,Male,55,650,29861.13,1,0
15576156,Female,28,710,48426.98,1,0
15646756,Female,33,682,32770.56,1,0
15742886,Male,26,642,117060.2,0,0
15586135,Female,28,536,136197.65,1,0
15616152,Female,47,754,27438.83,1,0
15721460,Male,60,678,192156.54,0,1
15727317,Female,49,533,69409.37,1,1
15649536,Male,38,741,58440.43,1,0
15754929,Male,31,757,192519.39,0,0
15572051,Male,40,721,144874.67,1,0
15668142,Male,37,700,175373.46,1,0
15701176,Male,26,663,440.2,1,0
15708422,Female,35,677,76637.38,0,0
15655632,Male,27,655,49480.66,1,0
15744606,Male,29,832,10417.87,0,0
15612140,Female,46,721,67976.57,1,0
15656086,Male,54,542,140929.98,0,1
15655298,Female,54,654,47139.06,0,0
15644796,Female,38,821,126241.4,0,1
15726250,Female,38,508,22614.19,0,0
15764432,Female,42,588,48498.19,1,0
15631721,Male,38,691,103511.26,0,0
15707479,Male,40,664,122073.48,1,0
15579826,Female,66,439,65535.56,1,0
15668104,Male,37,479,160060.9,0,0
15641604,Female,55,850,155879.57,1,1
15587240,Male,40,518,194416.58,0,0
15680767,Female,64,717,21630.21,1,0
15601594,Female,51,698,157143.61,1,1
15589969,Male,34,850,52796.31,0,0
15703728,Male,47,700,121798.52,1,1
15617790,Female,29,626,41104.82,0,0
15662500,Male,32,774,10604.48,1,0
15778526,Female,48,719,78563.66,0,0
15670584,Male,31,646,170821.43,1,1
15748069,Female,25,485,113266.09,1,0
15680597,Male,38,784,171768.76,1,0
15628992,Male,32,850,54416.18,0,0
15719624,Female,38,669,130755.34,1,0
15812767,Male,70,731,141180.66,1,0
15689201,Female,49,721,183421.76,0,0
15614716,Female,37,515,132770.11,1,0
15683618,Female,35,774,24400.37,1,0
15799631,Male,36,585,180318.6,1,0
15692259,Female,29,695,111565.45,1,0
15590966,Female,42,729,2002.5,0,0
15656426,Female,42,713,82565.01,0,0
15675256,Male,33,555,121789.3,0,0
15751185,Female,50,699,193785.87,1,0
15789582,Male,55,587,64593.07,1,0
15651103,Female,69,762,196993.69,1,0
15672299,Male,44,510,175518.31,1,0
15772250,Male,46,842,17268.02,0,0
15763922,Male,31,608,60901.72,1,0
15633870,Female,36,850,100750.03,1,0
15624323,Male,36,642,195224.91,1,0
15688612,Male,33,850,3510.18,0,0
15694644,Female,43,455,81250.79,1,0
15587174,Male,29,726,91844.14,1,1
15579559,Male,30,544,80676.83,1,0
15775430,Male,31,651,129912.74,1,0
15623695,Female,31,814,142029.17,1,0
15760849,Male,39,537,137651.6,1,0
15813095,Male,37,553,33877.29,1,0
15705281,Male,38,800,78744.39,1,0
15812594,Male,34,791,96734.46,1,0
15626322,Female,29,699,164756.81,1,0
15723105,Female,28,756,164394.65,1,0
15588449,Female,27,591,162501.83,0,1
15794849,Male,22,850,10541.38,0,0
15620000,Male,34,760,59325.21,1,0
15799720,Male,43,569,178187.28,0,0
15711287,Female,35,661,142626.49,1,0
15613102,Female,31,670,181893.31,1,1
15621440,Male,38,694,156858.2,0,0
15677146,Female,28,728,33074.51,1,0
15801169,Female,39,764,50072.94,1,1
15722425,Male,32,639,111340.36,1,0
15682421,Female,30,683,100496.84,0,1
15691910,Male,30,663,101371.05,1,0
15721779,Male,41,826,180934.67,0,0
15579548,Male,36,735,105152.17,1,0
15681075,Female,58,682,706.5,1,0
15607884,Female,39,663,101168.9,1,0
15767757,Female,29,562,6795.61,1,0
15791550,Male,27,696,196111.35,0,0
15658589,Male,38,850,171960.76,1,0
15670822,Female,22,719,177497.4,1,0
15629744,Female,71,804,147995.96,0,0
15660768,Male,40,604,36209.1,0,0
15726310,Female,27,782,143614.01,1,0
15641298,Male,42,512,14828.54,1,0
15625675,Male,36,569,154775.7,1,0
15713354,Female,22,597,70529.0,1,1
15633866,Male,30,753,57896.27,1,0
15704231,Female,33,430,69759.91,1,0
15735400,Male,28,756,89938.08,1,0
15632826,Male,38,493,89578.32,1,0
15751022,Female,37,777,73464.88,1,0
15664737,Female,38,779,138542.87,1,0
15681126,Female,38,702,161888.63,1,0
15738954,Male,35,551,86937.2,0,0
15662263,Male,22,749,42241.54,1,0
15621611,Male,55,742,121207.66,0,1
15783752,Male,29,752,102930.46,1,0
15709474,Female,57,740,65121.63,1,1
15701280,Male,24,576,78498.04,0,1
15671104,Male,43,637,104769.96,1,0
15796434,Male,28,724,96498.14,1,0
15781505,Male,20,685,38691.34,1,0
15625819,Female,38,625,164804.02,1,0
15753174,Male,37,571,104152.65,1,1
15654067,Female,29,584,88866.92,1,0
15724719,Female,22,550,129890.94,1,0
15624695,Female,72,662,179258.67,0,0
15718216,Male,43,803,72051.44,1,0
15586300,Male,66,615,74580.8,1,0
15783349,Male,39,481,123995.15,1,0
15725767,Male,23,701,38960.59,1,0
15791925,Male,29,751,94951.27,0,0
15793585,Male,35,675,56642.97,1,0
15576641,Male,40,733,50783.1,1,0
15749519,Male,38,822,9149.96,1,1
15684960,Female,46,559,21006.1,1,1
15591286,Female,49,731,33759.41,1,1
15668323,Female,41,678,196622.28,1,1
15608528,Female,68,645,176353.87,1,1
15645184,Male,29,701,176943.59,1,0
15702566,Male,26,554,177966.24,1,0
15660840,Male,30,723,162198.32,1,0
15750811,Male,44,766,197643.24,0,0
15733842,Female,24,597,60420.07,1,0
15581526,Male,41,574,70550.0,0,0
15662751,Female,40,655,198798.44,1,1
15684319,Female,37,780,126310.39,1,1
15702190,Male,43,672,64515.5,1,0
15588517,Male,38,717,158580.05,1,0
15801863,Female,32,521,129353.21,1,0
15584271,Male,59,633,137273.97,1,0
15700366,Male,39,669,171575.54,1,0
15804038,Male,44,740,96528.0,0,1
15720820,Female,24,462,64421.02,0,0
15743759,Male,39,619,158444.61,1,0
15749947,Female,44,665,66548.58,1,0
15670496,Female,27,655,108008.05,0,0
15746664,Male,20,463,128268.39,1,0
15745533,Female,63,799,37464.0,1,1
15761497,Female,48,713,157381.14,0,1
15628600,Female,31,807,194257.11,1,0
15627002,Male,38,728,139059.05,1,0
15614635,Male,52,582,40893.61,0,0
15731281,Female,35,704,40261.49,1,0
15814022,Female,26,714,46203.31,1,0
15659194,Male,30,628,13126.9,1,0
15745030,Male,41,809,165675.01,1,0
15691817,Female,44,547,5459.07,0,1
15707488,Female,27,560,131919.48,1,0
15784700,Male,31,811,182372.35,1,0
15710397,Male,26,584,147600.54,1,0
15687648,Male,28,691,92865.41,0,0
15732281,Male,34,680,67142.97,1,1
15607230,Male,33,588,65611.01,1,0
15567630,Male,40,721,138564.48,1,1
15587507,Male,47,850,187391.02,1,1
15733904,Male,32,529,33656.35,1,0
15709511,Male,43,622,100618.17,1,0
15579616,Female,42,683,198134.9,0,0
15694852,Male,29,575,50368.87,1,0
15589924,Female,40,577,108787.0,1,0
15799300,Male,31,510,33099.41,1,1
15731330,Female,40,652,124550.88,1,0
15694129,Female,28,569,5159.21,1,1
15620372,Male,31,687,48228.1,0,0
15744622,Male,32,822,108798.36,1,0
15799815,Female,23,656,21085.12,0,0
15759250,Male,51,745,28922.25,1,0
15732643,Female,53,386,62514.65,1,1
15690540,Female,41,684,177506.66,0,0
15803078,Female,38,635,90605.05,1,0
15652180,Male,30,582,132029.95,1,0
15741195,Male,19,613,176903.35,1,0
15743490,Female,56,795,29239.29,1,1
15575510,Female,32,659,153662.88,0,0
15732610,Female,28,745,154389.18,1,0
15602909,Female,41,604,166224.39,1,0
15734058,Male,32,509,21646.2,1,0
15801788,Female,29,706,171037.63,1,0
15702462,Female,44,619,112649.22,1,1
15683416,Male,51,572,193014.26,1,1
